SST,access_cm2,cams_csm1_0,canesm5_canoe,cesm2,ciesm,cmcc_cm2_sr5,cmcc_esm2,cnrm_cm6_1,cnrm_cm6_1_hr,cnrm_esm2_1,ec_earth3_cc,fgoals_f3_l,fgoals_g3,fio_esm_2_0,hadgem3_gc31_ll,ipsl_cm6a_lr,kiost_esm,mcm_ua_1_0,miroc_es2l,miroc6,nesm3,noresm2_lm,noresm2_mm,ukesm1_0_ll
-4.0,,,,,,,,,,,,,,,,,,,,,,,,
-3.75,,,,,,,,,,,,,,,,,,,,,,,,
-3.5,,,,,,,,,,,,,,,,,,,,,,,,
-3.25,,,,,,,,,,,,,,,,,,,,,,,,
-3.0,,,,,,,,,,,,,,,,,,,,,,,,
-2.75,,,,,,,,,,,,,,,,,,,,,,,,
-2.5,,,,,,,,,,,,,,,,,,,,,,,,
-2.25,,,,,,,,,,,,,,,,,,,,,,,,
16.0,1141745.4435206354,1431019.8577054292,1065148.1081975847,1274911.4588927776,1451938.4580371752,1395652.9263026863,1387884.9402360618,1254990.565948978,1395709.6674183458,1439125.2017568275,1290877.7259639055,1811705.8535670936,1282115.1853310913,1547543.2882405967,1519846.8587343097,1258975.051764287,1158704.823032096,1681760.066956967,1681451.8215587586,1421224.4332136363,1267666.698137328,1093973.3047653586,1004630.8878948987,1204812.4464334697
16.25,1288130.100209996,1066854.807082206,1210773.6849615574,1426689.2058319896,1359678.2959306613,1209797.1177232713,1494805.3976691365,1309412.6264912784,1345480.7140017152,1418426.6239177287,1253050.7528117448,1460266.177546531,1315094.7026600987,1511597.8243158758,1680666.3517597467,1183728.4705322236,994787.7594407499,1566663.149712205,1927427.9737511575,1401179.8106962144,1342674.7081082314,1082229.6418160796,1061395.6591995955,1525908.0047294497
16.5,1109182.7125382274,1178533.8601326346,1126901.3473932445,1331748.1244187057,1224656.591482997,1488133.9280751348,1116793.8384214044,1376223.8199584484,1579922.955843985,1320674.3333129734,1455307.0893440992,1523571.1717561036,1337225.6746287048,1472480.6707110107,1802343.6144827604,1362401.9653056562,1048286.5558786988,1377828.9161200374,2103709.4219373018,2174081.786661476,1363832.307166189,1283360.1797634661,1398582.3162169158,1162080.9653600603
16.75,1197437.5966567546,1065878.4247442037,1055172.2672398537,1358392.9926839024,1247060.917830579,1366595.8440989107,1365017.7156292498,1153457.6781699806,1901686.6733216047,1507453.597202763,1452508.5978368819,1552900.1966905892,1224770.8326884657,1396886.072063461,1558770.9936002195,1292504.6407697648,1269203.844416514,1140801.7475393862,1675931.2079566568,1896856.7414224744,1245021.2989060432,1058928.0956599414,1033353.4052027911,1728097.6812939793
17.0,1438441.5889194608,1008630.0110032558,1229801.2575864643,1149461.868006289,1243167.1535464898,1162187.9143533558,1465340.6962619573,1441462.7490014285,2017712.8407191336,1273071.8153805882,1444433.8107104525,1299709.1031113863,1415051.4495235234,1384456.2171488702,1573639.0653748065,1223776.2130965889,895910.9828708023,1289301.3339038938,1541434.5642958581,1876449.9825192094,967186.1639081538,1111642.7565779537,999229.6432883888,1605930.021352157
17.25,1333255.592976004,1203350.6637486666,1135796.9653792977,1251372.2320373505,1208873.7387748063,1482345.747337371,1594065.9610732347,1227245.1554263681,1841111.8039619178,1355512.2693027258,1548071.6893946528,1523121.2121256292,1484923.1646787971,1358411.328284949,1394155.1823921204,1210373.4161872715,1129084.279198572,1424738.7875156999,1559561.6598893404,1907963.1286610812,1208416.867567107,1250692.8978026658,1345166.5153547674,1424375.651652813
17.5,1467743.6475488394,1224293.2501598448,1209204.7564450055,1145442.2912636548,1266476.963228643,1150488.9012580812,1527248.181438312,1211595.5745657235,1635738.5627079755,1148032.6045294702,1550136.868908897,1223119.3136964738,1188729.1126367897,1317387.7819785327,1703601.1013847291,1015485.7377036661,1315171.6383317113,1478629.3462205976,1584518.392427504,1423034.403314665,1053521.8781698346,1033372.872913748,1156011.3228459656,1536918.6950830072
17.75,1420325.5661194175,1401679.6746677607,1321076.8192088902,1102780.5867979974,1326545.1993892938,1196065.3295602351,1231207.1239312887,1226495.8427766114,1676080.9898782969,1460249.4946553558,1555690.6346029341,1736086.8536453843,1250069.667058155,1348178.1118118465,1523187.9720338136,1322771.45318152,1048097.3709197491,1933651.291076079,1545392.887094766,1487191.086383462,1209261.6682980359,1177785.3897909373,919201.5733348131,1636951.4192723334
18.0,1580187.3618158996,976501.0276913047,1211794.2603370994,1149478.4594073594,1382841.2230084091,1503309.3757200688,1426489.9662184566,1148166.3890943527,1648872.3768816143,1259135.1626732498,1724097.2770139426,1234170.5559637398,1416333.1983412802,1285874.595868051,1554037.1750275195,1478212.223371014,956857.9274000078,1675188.0993012488,1696454.8624225855,1969059.8809233308,1329801.7237773389,1125185.030881092,1327274.9938159883,1558988.7657276392
18.25,1473399.7801674157,1304063.4324364811,1508522.2854072303,1321341.19979164,1799294.36239855,994922.9409494996,1277005.8198824376,1103366.653303042,1567642.4348437488,1470525.8780228198,1425774.4450791478,1680191.0977080166,1366606.0749350786,1421230.0093198568,1872497.241362825,1252257.8398617357,1422878.3899038285,2031533.3581119776,1630430.3617084622,1491714.4022057801,1386466.324275136,1243964.0017347783,1077976.9979943633,1643413.611029476
18.5,1572014.2625781745,1249907.826878965,1178969.2123447508,1282511.273880437,1881159.073338002,1247074.2555767298,1423784.519898191,1144207.088918671,1602423.8218226582,1223137.725012526,1540267.5379311144,1183340.4579101503,1346906.1634822339,1336088.5396772325,1304902.4348517656,1682584.2237399668,1341993.7193672508,1603864.0774016678,1597117.6243467778,1242820.0131795555,1032501.932755217,906544.9968798012,1189933.8642570525,1292656.5869140476
18.75,1592039.7148278654,1270199.439267248,1171929.4821967632,1160149.6899701953,1462231.4548781961,1512563.4649701566,1348073.532892406,1207429.0291849822,1545525.330124706,1162484.0764312744,1743499.6738270223,1604848.953141868,1278139.2001644373,1543638.6027465463,1296566.2735020071,1654845.0916918963,1026056.6005117744,1775326.6735160947,1391219.1948904693,1865473.2348039448,1187386.2693142146,1127851.4361890405,1288584.5588670224,1420247.4586345553
19.0,1737648.0442807376,1100222.051109627,1430766.8259150684,1328214.976656288,1361026.577003464,1251627.908257231,1460240.7615885586,1235102.336041689,1692021.4698603302,1088953.2600491494,1583689.7985911518,1214944.7124638557,1636852.836416468,1649886.6937021017,1420309.0541385412,1229602.8127320409,1300509.302340269,1696802.8958568275,1617697.6177670062,1535540.0222852677,1317197.4985584915,1299947.227284804,1161808.4253399074,1618519.2477134913
19.25,1409696.1341124624,1383979.5488812327,1244646.3602857292,1137650.0748174638,1461828.3706302047,1507501.0408632755,1273538.2796853334,1488862.7064415514,1681795.4221085608,1528654.7268365026,2130607.8359677643,1939055.928127095,1302755.2844848484,1539898.3417146504,1367205.4888103306,1294721.4789782912,1609725.0749795586,1459103.1642557532,1697471.7426065952,1355324.5631160736,1342400.3024871498,1006067.3108711839,1069930.6460043192,1375864.4870568663
19.5,1513407.5483679622,1294000.049192533,1259312.5519587696,1213969.1296876073,1678486.0304274112,1440095.0504986942,1253703.565686375,1216659.918109104,1591860.855896309,1471914.337987706,1738312.8604053855,1383970.2185223997,1661023.5995489806,1546201.0297914445,1648962.8530823886,1498061.3929704875,1162688.2242675573,1381483.0581598878,1448140.5941623747,1716965.6436592638,1341076.8408005089,1200816.567655474,1433830.1170270443,1278273.5431092083
19.75,1612346.720703259,1243129.5995845199,1382297.1991971731,1307358.4288034886,1719026.324719116,1559921.6613235027,1474276.7993059456,1503035.0692746043,1532637.2523667514,1534942.7465416342,1948184.36137487,1803212.5202578753,1491389.6430886984,1520046.5695604086,1232443.3126892596,1126067.4196121842,1295369.7772710323,1069441.6500930637,1613283.2344781011,1529784.1136398166,1297180.0594576001,1222450.9998595119,1208024.1815717816,1471840.0335198045
20.0,1483475.0726077557,1033632.0089629441,1496482.50401406,1157028.902810812,1707957.1392912269,1500529.9034321904,1361804.0668632835,1542645.8507992327,1550621.1297049075,2212863.6824093014,1965085.214614123,1581416.9431140274,1554153.751249075,1618283.5693774521,1471806.3160281628,1104390.6091514528,1253844.935063228,1362816.2939386964,1462314.2602211833,1337019.9672189504,1334960.8938764334,1063918.915823996,1214516.5243446678,1435621.4556289315
20.25,1433663.9752407223,1702876.4109806716,1362671.3496750742,1323985.0910165012,2015288.1617562026,1378286.9403023273,1440291.5010613203,1433201.673628807,1454469.4152896553,1724190.680880338,1765471.3097203523,1821538.8053452075,1617160.0391087532,1575626.7005787492,1469017.1752160639,1532961.6255815923,1818812.1347421259,1090645.8245889992,1510477.8699890822,1793212.1337265968,1286887.4183720648,1337463.362562716,1246476.6824119985,1653261.8590570986
20.5,1353333.7951079458,1245490.6454920918,1432433.611781016,1272253.8455690444,2117046.3668869585,1750678.7574829906,1571061.9014377743,1402135.0036780536,1455569.8779693097,1724100.0302135348,1497751.4468289763,1712696.4028970003,1302264.8724803627,1688369.4390347898,1293682.6469868422,1101359.9216799736,1285679.9016065896,1313521.231333822,1210504.2172751725,1682963.3202869743,1333386.516465515,1252840.2758509815,1453270.9011770934,1511109.9594234377
20.75,1656208.5384488404,1388914.399018973,1510353.5556233376,1312593.180515021,1807838.6232070178,1456170.9771042615,1676698.7809242606,1434236.912051469,1421546.652162686,1667614.2253227085,1472051.0189011842,2022908.1874913573,1933209.239195481,1697499.9585322738,1578833.9659077972,1206632.5924497992,1414292.7517220527,1940754.6741662472,2054424.2896226794,1593412.0683743507,1368888.1835987866,1243988.0417810977,1382574.8158097863,1552745.078241855
21.0,1559868.3170399219,1736341.1700985283,1434550.5837490708,1344414.546103716,1589837.1129329354,1392233.0562189966,1565383.7310159206,1597947.1730010211,1479652.803456679,1557078.7671058476,1480742.6377588362,1970263.2694085538,1804829.272234127,1784185.005309701,1395689.0285434276,1372616.9981544018,1944514.3549073637,2027648.2025346905,1633902.9435612857,1972239.210395053,1295581.8934372663,1208175.9148027897,1452150.8874269426,1500183.2438037097
21.25,1567697.598943293,1306219.4134362638,1293285.1190458536,1424348.232173562,1674745.985264808,1630072.7927170545,1719226.1314877719,1418834.1639423817,1497237.790070057,1634234.581863284,1523581.957276404,1882204.2309948206,1994353.637015894,2054777.8449863791,1489136.4134765267,1257522.8494375944,1544023.671908468,1452123.114910081,1693084.2222865373,1811969.084454447,1334507.8138681054,1426009.9877760708,1529333.8358514905,1429274.2469284236
21.5,1543958.7146478891,1490649.1959736943,1423591.1844912916,1293587.893174693,1441329.8772195727,1659905.2844874114,1760673.0706700683,1360593.664164275,1544117.6586640328,1395128.9672774374,1500184.998512715,2232787.8779711723,1894719.9136315435,1906436.3498285413,1628116.840025574,1340379.005161941,1612143.3192708492,1186516.3961244226,1968565.4284184575,2082459.1861881912,1276519.0514210612,1436020.7905402929,1632072.105731517,1532735.3762073815
21.75,1591156.470308721,1895953.2763046175,1414665.2537481636,1514759.1134590656,1656683.4140622765,1490455.5334432125,1693325.3514395356,1768775.6331424713,1567237.5294672102,1629489.9286426306,1467377.4146081507,2499021.644584,1713393.5312981308,2132177.147965461,1545049.091332689,1521276.273653552,1868708.8208282292,1653880.8282668293,2774135.7772511095,1959758.7231855989,1193428.7143938243,1364309.1492774636,1784761.0881308168,1694466.0352228582
22.0,1742123.4512398392,1539158.9213731885,1540616.7111191899,1491006.0328294933,1436487.4800297618,1728291.3104175031,1908279.5456107408,1391231.1851094216,1613140.8082284033,1347237.2263706475,1542776.651859507,2287925.5345796347,2244432.5174093395,1996466.410247609,1667650.440038696,2048760.644982189,2013073.7606640458,1388747.215056166,2195569.2601533085,2041984.3285077065,1340777.655888319,1686780.3965128064,1660044.0700377375,1390156.7221576571
22.25,1611252.2164516598,1814980.1597922146,1503538.208864376,1634646.9105397463,1707527.7167539448,1676723.2236471474,1936941.828640923,1235313.1506370604,1660449.4737313688,1769436.7139967084,1514410.4891633987,2361785.4321883023,2298828.341154322,2076658.708822295,1637563.674415633,1487797.4299118668,1764753.4897439778,1733873.659223795,2035629.0884135813,2039514.5467749387,1370520.736262709,1435057.2817386389,1613655.3493466973,1750046.1142639518
22.5,1719082.9940426648,1907852.4306144863,1572137.5865296274,1567698.7269489318,1641167.15305385,1879294.5547251552,1747783.1979195923,1812435.797923267,1680789.9367770702,1467089.427954033,1428456.3270070702,2321594.166666478,2007632.3768915087,2088207.3167715669,1682812.3935700804,1742374.1953864694,1884159.1662685573,1949049.1984749287,2099545.7305832356,2463172.6313475817,1215716.1407012194,1520348.3435187042,1850734.1865950525,1659947.6912061572
22.75,1992221.5391825736,2139983.2881558985,1755744.9120149761,1778685.9310147613,1898542.6644331515,1650961.7344930768,1892385.0574189276,1569211.3110073805,1627092.3076041937,1483798.0852001905,1766160.2333195359,2682324.218582928,2401883.060937196,2043881.7327436507,1856457.1755149364,1853228.7788552046,2152208.4321730137,1815002.4859107882,2628417.912368223,2304637.4320762753,1366139.9101324826,1801439.6779321432,2146794.844264865,1664762.0068279803
23.0,1733881.493033886,1858132.8516062945,1804417.019829303,1500358.3654412627,1675048.7986682951,1900563.9909552336,2064838.2120692283,1600850.7798385173,1707716.3461868763,1813551.4906556457,1487242.6330894977,2566635.229204148,2460005.7944428325,2300108.2334157526,1809340.9869387,1937963.830038339,2064688.984425187,1665486.090934828,1920758.0188180208,2282212.1774994284,1285879.9355514795,1816379.4608010352,1918111.165325433,1695197.5103514194
23.25,2028425.1735940129,2427260.13981992,1802810.7760864645,1725964.2992792875,1928081.6378211975,1853530.2189635187,1817813.6000947207,1738628.063607037,1703984.5354012996,1602772.896981284,1853635.567232132,2881813.370783508,2547458.956813097,2150622.1687502265,1811607.3002678454,2031844.7383858562,2223378.7302945256,2071796.8395585269,2426042.141696453,2381316.514965892,1415937.0236655176,2101910.568549603,2055327.7145008743,1925894.662796408
23.5,1797599.870779723,2279447.8840956986,1650978.416063115,1600914.2544620484,1921001.3281307518,2079955.5594662726,2157184.561239809,1618629.9481530935,1742291.3603177965,1710681.8810429573,1534259.8647405505,2622934.168070197,2966496.3692964315,2369535.9597705156,1908873.6892841011,2056288.3705162853,2105846.6043813527,1382783.6526173055,2707986.845648557,2487998.890675962,1515811.3041089773,1929806.0398480445,2214691.1565731466,1649105.6984594166
23.75,2149699.9369477183,2455563.4118620753,2197123.7707464844,1749703.300228104,2071793.216284573,1988842.3669175953,2452273.6050994545,1596456.0754902512,1863285.0013856143,1916005.512464106,1582386.8898798227,3192647.0363788307,2695521.8554611504,2932536.724481806,1831051.7629097998,2034689.2486361265,2496142.2977204025,1469115.4688450992,2728696.976951927,2493015.969258398,1562831.3518594205,1821317.9326256067,2050741.335294783,1891708.4006453454
24.0,2260192.0002661347,2707320.380879551,1973478.907174617,1716182.348318234,2232580.853372872,2429566.1406723857,2359875.010863945,1762346.9697789103,1938456.8203122318,2080245.9505687952,1943679.4367889017,3313778.847399056,3142130.869660735,2958345.440874666,1831905.460045129,2203539.597859055,2505901.0201621354,1773377.9211859554,2671021.070078075,2580719.0664863586,1738562.1227714717,2194448.848467678,2257532.045868188,2183113.8757127374
24.25,1946935.3256507814,2472373.8402772546,1829874.2638728172,1877260.5914181322,2194590.8030378222,2281748.7887511402,2322511.060635194,1681332.8657340705,2058790.2336183935,1750026.7382478565,1584026.8395767808,3706279.3319739997,3243383.3593060374,2648412.6209045947,2180964.9127640575,2202781.84665291,2660153.549790144,2614955.4078998417,3132728.7803174555,2922906.476348847,1641795.280333206,2293194.9597661197,2066610.9027748406,1862557.3352224529
24.5,2247573.9519106597,2781521.451298654,1857560.6967681795,2292534.9393334836,2339433.7770327777,2457567.8562298864,2217013.041855544,1892360.9944896847,1965709.7703478932,2380624.8843273222,1932609.973013699,3663045.3991342187,2916289.011804521,2688725.905627489,2183252.0668037087,2643482.52477479,2796121.3961688876,1718407.128977269,2564283.6983962953,2905312.1339220107,1576377.187646076,1915661.770362258,2144355.667203784,2298078.4452820867
24.75,2323316.282388568,2458174.522621304,2088934.8181474805,2123653.505938649,2318705.458875343,2263999.5051870346,2453772.0352580845,2212608.6811017245,1981268.6258707345,1828442.5330737382,1880521.6363816261,3632824.403373301,3206283.38600567,2863010.728587419,2212976.776003957,2279753.255854875,2743400.194020748,2361152.5211783797,3237352.0027365983,3324745.5783273876,1768610.1768151969,2112265.2392727137,2279812.2073204815,1996062.9614321738
25.0,2035949.8116509765,2939322.320235312,2478410.207530603,2088428.4303449392,2589138.090624541,2056762.8520793915,2057437.962678492,1669648.4117900878,2003746.5115600526,2465121.6641190797,1757759.0214371681,3521883.3761184216,2981231.302938044,2714588.433350086,2266407.57814309,2534048.677853167,2782399.4581281543,1898620.4059555233,3285715.5888389945,3540437.6413475573,1781477.8704236,2456653.817149639,2212225.4710229337,2169858.774925679
25.25,2492856.4851327837,2467371.9223578274,2190794.977667004,2195694.1581258774,2998772.046759665,2645224.50538975,2481332.0671925247,2303531.1760650277,2098480.7595417798,1681302.7121617943,2119944.677364737,3948571.1962785423,3267103.1049829125,2837708.15380916,1946352.9402439445,2479382.718799472,3034373.1294252872,2199313.516212553,3042147.7674230933,3309041.4211226106,1807735.4308389723,2215323.7712615132,2470043.038811177,2067683.4291985482
25.5,2436689.462967485,3173345.364460528,2140729.137070611,2016066.0852192342,2993041.9672486037,2084956.5727157593,2288615.5850491524,2050799.367948562,2066622.2195835412,2417894.255454272,1970277.4613150954,3945244.509150684,3401479.1245400608,3018965.7550113797,2441903.8535348177,2497539.5249136984,2865236.664914489,2476962.0666525066,3878077.78620857,3947198.0286637247,1730492.5838055462,2559014.0071733,2399442.4812064767,2205372.9963078946
25.75,2388694.1881727874,2314139.3537683487,2285288.448263705,2371341.6989665627,2869210.2019807696,2284815.5161370933,2270478.5965112746,2299058.232067853,2136685.944227636,2140973.9173969626,2060465.5235953778,3957042.9673821926,3423032.1203175485,3139103.1805227697,2118223.6504818797,2677177.294154167,2967385.7215637267,2518498.6821596622,3395272.3151214123,3590455.4536378384,1458193.1217481196,2263278.3868120313,2565687.9151085615,1997419.9279500693
26.0,2726177.041429937,3403017.912663758,2094425.2917376459,2251135.867978573,3050526.049961224,2469432.05139789,2631476.1480718255,2099622.723100424,2246147.589530617,2200489.1598182023,2342866.621331349,3608922.520579785,3169017.5174073875,3103618.8574202955,2467817.0775705576,2702704.4519445,3357488.285896957,2792436.036782235,3559354.82077232,3973759.1821836233,1995628.293382585,2734439.7468625903,2617146.747686833,2265313.8639593124
26.25,2487906.1111938655,3093850.5872862935,2398734.6712382734,2331923.609904647,2917345.1475905776,2142392.226393163,2458315.0258782506,2438205.4624630213,2334239.286093205,2337346.3385595977,2151882.2864241153,3761042.2910884023,3387229.017478645,3251164.744060695,2185413.3020572662,2996896.3011199236,3253615.340877205,2550222.721711576,4019932.8822589815,4363877.433463901,1992120.5618582517,2525002.8543468714,2544360.7680085897,2202259.4305146635
26.5,3047027.4650808573,3100480.947825253,2605152.807579249,2169956.395570457,3124573.0767659545,2644500.4532751143,2608058.2145854235,2028886.77809605,2353991.795407951,2265134.078964263,2337309.314298123,3848973.3553257883,3612243.2475713193,3343410.347824931,2656348.4232344627,2459829.2575410604,3266864.3177473843,2562887.9833726883,3901533.1539413035,4159777.5336791277,1949358.7717558295,2884739.4984098673,3048505.6094688773,2178474.3893986344
26.75,2528934.4243231714,3022991.4027531445,2382508.5810546875,2470832.003771484,3068371.8096265495,2285817.316611737,2577286.5041666627,2381474.304315299,2374380.439074248,2527173.2614164054,2291773.9277908653,3500507.0153676867,3619959.304923326,3340206.3036578894,2306184.5799137056,2859161.1515299976,3218074.027600199,2291353.3520932496,3896405.4806571007,4253712.575120717,1556957.805135429,2751120.5184651613,2584604.1023213565,2340125.571985692
27.0,2789286.390566319,3343059.859955907,2721782.804220736,2505294.329492897,3184577.6115935743,2567448.919301927,2694689.838805914,2298669.4054351747,2442372.7502985,2396369.825135201,2536389.751111567,3406751.451919824,3543779.521949351,3464856.415212959,2599559.0584709644,2732512.9584682286,3490534.7642170787,3284744.8636439443,3987583.9820545316,4209591.992653877,2238026.102140337,3012805.5280967653,3141112.3798681796,2268022.28791067
27.25,2964686.8684652746,3236461.9848513305,2506956.6155652404,2656259.6220473945,3409291.919436991,2516320.5494227707,3007360.819934368,2557373.775624782,2566436.9740371406,2662118.8317215443,2290833.168430656,3838512.1955451667,3382214.0360099673,3380677.6755792797,2585580.557643801,3166056.3568014205,3224434.25986588,3393207.6340361238,4427203.692625552,4403944.550868064,1839791.029978454,2972747.301674634,2904440.2129080594,2475841.139172405
27.5,3497852.078800738,3374573.0749628246,2631784.1649921834,2560022.8880955577,3531838.652195692,2761345.1772013903,2849700.504960537,2315488.1890449226,2613507.0838148,2727933.3708963394,2491293.700873077,3404289.7682665586,3552983.8661231697,3719907.4162222147,2696617.692744702,2945593.4190081656,3286250.273468226,3041859.4705936313,3903137.1060429215,3992837.0642816126,2030819.9855596125,3122745.6801436543,3500096.9525828063,2436402.4131785333
27.75,3119044.422614962,3774188.7652764022,2802342.543565929,2802904.9946807027,3634310.313670516,2767090.5304906666,3152367.645463705,2770337.532464534,2679131.1873221695,2774203.064157337,2456978.07133013,3862180.6213743985,3758307.2002364397,3829744.5770078003,2691010.0648308396,3224937.8287709653,3631859.9007805586,3292856.9665831923,4292967.355739176,4266982.09521243,2372131.599239737,3229324.674802363,3449738.3168103695,2779358.2699355483
28.0,3590575.805595368,3772744.2302013338,2774884.808415532,3038262.2944057584,3865813.7485948503,2933407.133522868,3257478.9167399406,2782904.765590161,2824919.131591171,2634482.572235942,2461942.0667485,4398021.167440146,3985023.9797582626,3906442.2029685676,3079075.3784713447,3295362.521447897,3577668.182752967,3703722.702584356,4434912.303239226,4568565.549318135,2353020.3516545,3156374.4836183786,3316968.3621777296,2394165.9572838247
28.25,3638482.1130774617,4028245.764833808,2943616.4343976974,3203075.610358417,3876647.270165086,3050841.3471283317,3364377.870986372,2648412.4023698866,2963296.537873268,3047599.0564495027,2637077.2165129185,4458939.285639852,3958724.4101789296,4113770.697011918,2812522.5410571694,3087965.801879674,3796050.735956341,3448469.932895094,4451711.124848604,3938529.7101093233,2565931.0749280453,3766878.285700202,3636672.6237059236,2960896.059313059
28.5,3730045.22896111,4047768.2612631023,3187751.763109803,3189106.4657661617,4310902.549553424,3243098.8661915064,3280145.483197242,2981026.9719578326,3006633.591867268,2863097.5479380786,2560036.320159614,4335540.831349224,4303946.232220501,4035701.7707636654,2979207.4056223035,3387928.6163412035,3633509.532561451,4107707.662845403,4543078.825476944,4366564.610855073,2744168.808493763,3826155.1613965034,3989464.189329803,2361113.754984677
28.75,3982821.2849864066,4144722.861043453,3381450.1557727456,3270242.2294128835,4379915.285681903,3440869.539459169,3998010.6831308007,2976541.535289705,3214978.010207236,3027081.3874061108,2599378.3926347494,4627476.500591725,4357513.407148212,4233504.454927862,3287926.680469632,3282148.6707535386,3878378.458526969,4031085.778630525,5077582.6301724315,4178711.305880755,2866491.5390327275,4144429.9509622157,3713750.9390918016,3101897.5628335774
29.0,4001207.2610657513,4385897.092765272,3165368.6301261187,3595563.582502961,4522811.970770001,3489059.9028948843,3626962.7203252017,2907244.9816094935,3304632.060331166,3300379.684264779,3171384.4106195867,4506200.9647580385,4549125.831664562,4788798.09806782,3132352.765448451,3478271.080414504,4004780.1912384927,2795845.8828141987,4636534.157121927,4755604.730979949,2831785.5334698856,4122794.3501595855,3830243.4380001724,2683286.500117868
29.25,4431203.502428591,5012582.151267618,3511101.673120022,3683820.7997874916,4614894.173859984,3451707.7107008696,4179654.0722215176,3150583.4674114883,3506158.064159125,3414741.477128148,2852203.214337915,4595190.127154678,4695308.893262446,4812186.211641103,3244028.227104008,3409988.6021621823,4007022.252555281,3836446.660561502,5637727.545173436,4708259.641098201,3001920.3250035048,4208720.164670497,4168188.0314635634,3056017.3151688576
29.5,4356978.216526747,5325787.896257609,3088930.9515015483,3913338.580988854,4802621.736842662,4090428.265693724,4221604.970769644,3413855.7059832513,3744467.4870676994,3343354.361631483,3163474.0758365393,4963089.911743015,5918936.3086156845,4884032.9712794125,3739358.555071026,3549214.061197847,4187994.4565820396,4523125.664696842,6062200.1264564395,6180018.585161984,3283505.287771672,3936349.761354327,4235010.3145035505,3030623.3570971787
29.75,4523161.861847907,6430180.942460984,3591411.0176936984,3975926.1639154553,4912459.19095695,3745961.9486394823,4167339.103585094,3309574.6518892944,4237468.99531427,3661699.1539599597,3161674.8738791347,5685826.753254026,6237942.58964771,5198290.494340539,3517209.241750598,3808504.422909081,4883690.212433636,4607084.499515474,5398415.130833536,7491135.5146433115,3771948.868475765,3873211.99663949,4515166.831612587,3450048.4463021755
30.0,4582261.95116663,7543426.9491561055,3671483.3605956435,4268026.57074371,5019903.199622393,4340320.423746675,4494881.9245738685,3879402.083469361,4552327.7224086225,4142917.6464316547,3433370.7113912106,6406410.727611095,7008236.232549101,5320889.8039096,3951116.311088264,4179195.7271775603,5144056.240393847,4010937.699990034,5055451.886922836,8699756.719411552,4288948.6109371185,4145657.587925136,4909245.90244621,3381756.238754481
30.25,4757320.260411769,8100767.2816589475,3807502.695800394,4375292.37800169,5257697.836844087,4411663.092645675,4719256.865963101,4328457.342731684,4632261.433357269,3983055.763177365,3595645.862698883,7936626.102426738,7989461.139798135,5832094.457547843,3903587.424571842,4307100.763846606,6110904.016214579,4423296.298704624,5782963.619060427,8115072.671423197,3999906.550867647,4548007.423353821,5286784.292172253,3661484.5200677216
30.5,5030884.818991005,8356740.970627099,3987350.1339842677,4482983.260429025,5369003.961515009,4742022.422015786,4713035.364523649,4909763.472303718,5108462.251201063,4301190.958929747,3886154.322064519,10053448.035493046,10010055.900645494,6744886.419916719,4208019.668162316,4644223.411785603,6984848.929862887,4925631.478437036,5459924.137131274,8641138.931230962,4269939.36791724,4671633.1503893435,5466180.5334890485,3752532.010284424
30.75,5523226.14761734,9946558.009250253,3723946.745038897,4810909.125381142,5695490.185791612,5508370.374956429,5282926.067197323,4683524.952335894,5842903.978008151,4565194.318256944,4306326.440351367,10920974.320538938,10352060.55475533,8185683.544189721,4704471.7635451555,5413596.559255272,7850128.8429193795,5518382.842063397,6343479.985754669,10242634.458461404,5366886.458934009,4804642.240603924,5674415.696267724,3934150.736053586
31.0,5849388.697998196,15086804.114636213,3742308.820721984,4763099.849582851,5714200.137979269,5256966.391950041,6327365.395409852,5354723.30634433,6167118.313624084,4712830.559715807,5407367.574332923,13234019.45965594,13388269.484985948,8754979.277502716,5279285.606249779,6411477.802058578,7902112.798526436,5295532.6457494795,7332487.540978551,11155598.50713092,6050743.968227863,5561944.727805495,6124224.0719558,4524504.232119352
31.25,6213067.03065449,18918049.504759133,4692405.916345,4886441.572651714,6597495.188264251,5614175.373728454,6173901.5635790825,5982671.008001834,6802824.977134824,5269836.624330789,6305176.636882514,13507106.593425274,13191642.754489064,9566971.471111476,5597007.926715314,6881585.350466102,9232602.645289123,5413056.885094672,8398734.515453875,10262396.518732369,7606005.290657669,6111774.745244354,7828348.610645175,4683468.750415653
31.5,7085318.88190794,20661785.378193676,4462578.104480088,5039606.343773216,6843597.982335627,6962276.983090997,8243737.603378087,7072955.944636285,7687573.776803702,6291544.7963502705,6672970.901777327,13488850.439448357,12636316.849504769,10069478.908714414,6200533.488791853,6837432.057077229,11773658.066438764,8862424.099816829,8824665.42490387,8878500.41790241,10053419.534330547,7010147.639281809,8622661.379657388,5007688.541294724
31.75,8036888.964828908,13501868.007704556,4630410.222423106,5225469.133892894,7093258.691767663,8011819.218218148,8378027.64760831,8435773.32508102,8950215.577694535,7641101.612896681,8028582.261816561,15642679.112709582,13172737.49933523,10534140.61331582,7428358.388819158,7492003.776068926,13759395.979870617,7795281.749227881,11706731.523920655,8459692.872135162,16334118.783853322,8463792.619844615,10625446.305626512,5922847.52516374
