SST,access_cm2,cams_csm1_0,canesm5_canoe,cesm2,ciesm,cmcc_cm2_sr5,cmcc_esm2,cnrm_cm6_1,cnrm_cm6_1_hr,cnrm_esm2_1,ec_earth3_cc,fgoals_f3_l,fgoals_g3,fio_esm_2_0,hadgem3_gc31_ll,ipsl_cm6a_lr,kiost_esm,mcm_ua_1_0,miroc_es2l,miroc6,nesm3,noresm2_lm,noresm2_mm,ukesm1_0_ll
14.25,960458.0044530928,1113093.998766616,1513378.9217054844,1172246.2847746164,1275396.1628375053,1650862.6274112314,1464459.0309779346,1235129.452782333,1528603.2161260992,1684123.8833093792,1619357.0932964236,1603574.9190461189,1294516.7121860832,1490288.0902451277,1436286.8393065184,1383094.4880101234,1225767.5543446094,1277348.8934479207,2157718.214904338,1927082.4951755702,1276877.6982032806,1097539.2473132461,1163276.9990353584,1450507.972919628
14.5,1277646.631799519,1228941.1100817025,1358688.6354442388,1378573.2875309289,1356992.59173055,1558318.1439309567,1655041.8915701807,1286005.1704818755,1804921.8557009846,1415498.3766605258,1387287.9909956753,1435492.1748165786,1317141.5254415274,1248621.3315146714,1847480.866883859,1271839.9459139556,1123606.415229991,1192067.081761077,1815070.4427097887,1537980.1479003876,1238728.4759177417,1080203.4296640903,1274988.3928355426,1650388.786660716
14.75,1270082.3630315363,1619105.4792000055,1431023.8597079813,1088576.5352754593,1532455.9611095488,1535697.0212056339,1508859.57333602,1320376.9781245142,2031679.9413302988,1465644.809615627,1589294.5209527686,1688156.8236884773,1152535.8587423563,1510862.0115580559,1613461.6551276296,1344237.4782066643,1080876.1277371943,1203587.6934325248,2112636.6349677593,1717770.7619528472,1288972.903196156,1383141.8683348447,1076174.9108866751,1245457.1018013805
15.0,1607823.5426534414,1217895.1364254206,1399367.8147451878,1204108.7360015959,1675260.716753289,1597287.621868372,1627162.7948805839,1464945.3046221584,2057658.3951096833,1413053.6955619901,1559490.0128543377,1869663.7341190428,1367277.7269190997,1352515.279894337,1816531.921680376,1325987.2675945908,1341715.2572544813,1663577.5765728801,1805648.3957949728,1601091.965497613,1394333.3389099836,1183265.4414687753,1142910.6456270367,1203008.301714927
15.25,1311010.8011121452,1061420.176398456,1394967.9711995572,1203882.7897296697,1406664.946979493,1661400.6859512776,1493487.280990228,1469656.2152962834,1783935.2621923983,1281707.0307562947,1623865.1415714324,1269858.2843006551,1396183.944010958,1301158.8211098015,1765659.8707039803,1221896.7829964012,1108344.94488056,1492049.2803734094,1556633.8220319003,1558903.628118679,1245597.6954104751,1093931.932205081,1150187.666775778,1627720.6793789715
15.5,1647286.85093081,1300486.0270220786,1471734.694401279,1093649.5926330835,1678011.5592443943,1701913.5985317975,1423662.7393171787,1340699.5040698498,1666333.4813890457,1444964.7237824798,1655524.7374693602,1474347.1769245118,1483768.4122725874,1484386.188650757,1634431.157564506,1430887.6767273694,1113937.5300402641,1682013.8115174025,1754928.5645022541,1544397.43217808,1247454.4140318483,845179.5927918106,1157964.6878287494,1623325.8490849733
15.75,1866656.4715267718,1254700.6041368544,1416380.6565700024,1275173.0505619496,1514003.7959109098,1555323.3999774456,1590180.4314756244,1451266.992664978,1716694.7805606723,1156647.3785693198,1827971.7514337748,1588956.8707042783,1243473.3596847206,1344785.2208181769,1654736.8998569995,1232179.5455528647,1157488.3388880491,1915529.9896662831,1625080.462257117,1643412.9151720852,1052537.286104545,1235635.6664161682,859717.549787268,1673848.3667575866
16.0,1591051.2627007961,884699.6180316657,1376137.3960300684,1222084.8893072605,1588380.4794422835,1432447.2620305717,1218572.1507333815,1714329.5655531436,1692154.4751838446,1478719.4594123513,2142307.9745461643,1242590.9915214777,1289757.5496125668,1411940.9850358665,1473174.313178748,1049497.3087284118,871732.4547648877,1954932.1643179357,1425394.7109089196,1354143.6616951823,1077841.7977511287,1074192.0027594566,1192441.7332724333,1646858.6711600274
16.25,1591108.9370100498,1319932.991327703,1274334.2374953777,1141086.319459945,1554616.5155014843,1759818.89974387,1393899.6220310777,1674814.872954443,1757269.4014512002,1220945.5814637542,2199395.6914143264,1529021.616243884,1423380.841492921,1485267.281831935,1743347.0129034668,1027580.1476526707,1176428.7717922628,1687180.4061887264,1811438.8753013462,1474904.9005748183,1255872.4399837255,951147.8195526898,1061305.1169916838,1356445.358013317
16.5,2141699.8072647452,1397762.1776994467,1493923.5102019906,1254772.336813137,1436944.660754621,1489851.1085201353,1493524.4079277813,1504451.3031584471,1679458.3503312469,1609353.3869280666,1697355.9083274752,1405868.1926885843,1169236.0824936181,1495215.2213973254,1913347.262505725,1335188.3418946117,1321130.980136186,1079115.3427697718,1860742.048971653,1435513.534982875,1056433.8335617036,1191312.9950692952,998445.1736062318,1830389.6394988745
16.75,1784337.4184176922,1021546.133012265,1454009.53584525,1305579.725270912,1274371.0474347323,1455393.2201939523,1139061.6856027842,1291262.3156247884,1742407.8937303126,1588858.0871073753,1922183.036591217,1818952.605587408,1275989.000726059,1373044.3666502833,1565278.1261823028,1070299.9435228854,1101716.7163469046,1504081.2572782338,1267096.5762486607,1388427.5979556888,1188123.5065366179,1004577.1484441459,1309704.3030023426,1589084.3192237169
17.0,1603600.0815270245,1229273.1196416318,1131262.9892415106,1340339.0503837764,1194748.7183918655,1577315.535020411,1336473.6777748466,1493860.077882722,1949428.5484475791,1348199.8967060149,1488191.6894161105,1420163.3191502094,1497577.2064837217,1442081.203134194,1570499.2675231844,1140504.1549622715,1157351.0422715992,1532401.6386745423,1607393.9926613718,1493145.8507390022,1298182.59090963,1022671.5726141483,989369.1167262495,1552090.3905297816
17.25,1660839.4123767018,1336802.4992553592,1624911.8429585695,1250549.3213212937,1365791.3846549094,1351209.817834556,1325460.1740726978,1458663.834195897,1724408.2807925344,1694256.1203755438,1519169.0818893462,1502618.0364816934,1261751.9349583685,1413895.5425864905,1552249.187638402,1416949.1289596856,1222289.0030584186,1107710.3503456265,1514186.8730953783,1253783.7305760235,1071846.5593059063,1091340.0183973461,1312721.198788613,1348934.8543181717
17.5,1512708.2831601202,1162089.00453794,1431207.6255420446,1331199.7850896716,1201523.694800809,1450390.521792397,1245045.450378731,1304880.3156190515,1686337.8772985637,1425107.0502691567,1469341.2278126627,1619475.8387929052,1301430.2053439766,1510038.3201255053,1744697.1333369166,1173949.6903933436,1278166.690053448,1422417.8063287288,1135430.7631834298,1251608.7392432839,988602.4913244843,1009712.9612042904,1055803.912414655,1534735.8421017528
17.75,1435990.9371735156,1093773.9375867397,1306733.1142042577,1183699.5720048696,1276664.3066243678,1380049.665432945,1292449.746320188,1533699.215390101,1582524.9388621747,1411648.52372697,1430496.99989672,1427202.9378406405,1553742.5948261768,1500119.0674877167,1384090.1028819978,1226179.1908745766,1389368.7573153973,1543176.7895763218,1570187.0216929764,1570137.6291388273,1122909.3013276756,1079235.6587115824,1378542.356439203,1364568.2518003285
18.0,1687652.1974777877,1338346.322606936,1346491.8384286314,1241653.6980717778,1379651.1793126464,1307411.589863196,1247468.5368163288,1454060.7740086466,1520528.4412479103,1488161.6291833967,1514588.8191248924,1938855.0851111263,1459729.2820330113,1544643.9062039852,1545948.1489012837,1573082.5586485714,1395908.4600579292,1053765.996892497,1434775.7134817392,1369912.8714233637,1120062.7986078858,1270968.248134017,1260135.3419602662,1627450.800423354
18.25,1435509.531887889,1309531.268257752,1363904.8760529608,1233164.5773320794,1301067.4006233811,1425984.1312596202,1372562.8414944857,1328351.8328745514,1458616.7030357718,1446676.4195214808,1401062.1126217097,1369326.1651776582,1510783.753669843,1574176.6096826494,1415005.5477444679,1731052.7633896023,1165061.5757479072,1168453.0988973677,1162641.5327791572,1419040.2746854573,1422666.2277819663,1106624.3150593042,1160986.9122228026,1397563.3802572936
18.5,1323944.277659893,1000995.3471617997,1358358.770350054,1225871.2281415462,1305749.2502941638,1275536.9921068996,1291877.8255646378,1509369.8466948867,1473786.2790198922,1455010.493025124,1432417.0397314727,1736231.0048159063,1383405.9042730331,1389497.2622824758,1341016.6799544692,1502207.0600392818,1244878.0015218854,993372.339367792,1566399.9100788087,1507099.6141705662,1283686.2740363926,1104764.5776383132,1425994.9179053605,1477862.6690053642
18.75,1509463.4078759253,1339058.4854723215,1199466.7639390677,1317343.5874205977,1537328.5652559698,1328023.4450496137,1490963.300744161,1308639.1286022365,1509520.4479761124,1610375.8511046916,1576311.904123187,1740717.7638964057,1535730.1147886217,1689323.189735517,1691082.8991956264,1768148.847172916,1489205.5565257668,1913461.379841894,1498910.3984427303,1470734.4332978576,1290919.9119247645,1222185.4100637436,1301317.493329689,1410896.313313365
19.0,1601555.2834993005,1397424.5965942293,1359703.407149613,1197249.3986103684,1385574.607366845,1428590.722186491,1659558.198600188,1503259.5921219438,1557728.0449258685,1440552.3563310504,1617715.453355074,1774169.0153437853,1536930.9146752506,1747885.5694118142,1530531.9735271186,1742026.340052694,1307456.288614452,1702042.8244554698,1241987.8320021331,1600179.963600427,1092318.34823291,1047142.8474000841,1499458.3693567365,1453051.2447836995
19.25,1494377.6568532288,1502002.6369994283,1363568.2992158085,1396613.1231194586,1567784.1402883679,1487439.5159943998,1405801.9561273158,1425475.4664545357,1614498.2351033688,1721562.401227951,1331542.7117220014,1688871.7477603108,1352355.0251902044,1665272.6952631474,1254036.1095643342,1337791.7599074543,1727441.7427639067,1984222.7662407756,1759374.0389122814,1732006.895180881,1078922.4532028735,1601155.3322664648,1301072.7173556387,1525585.1955881268
19.5,1579716.6633780599,1287640.937458083,1360863.4045973867,1307035.3517695367,1325660.1772384197,1435506.824946791,1449813.3095433563,1558129.0548609793,1661392.6077479422,1275119.075863123,1401682.0948274434,2003261.4694282413,1880035.0173182487,1759660.2833209932,1698579.3272586763,1808166.8192230314,1418101.9581256807,1202138.6529876739,1818177.6220261008,1657680.1414619684,1192252.9771550298,1159266.4926157147,1456564.6882786453,1514804.5578768551
19.75,1640589.1444373727,1413017.4583003223,1582662.419395268,1379410.0468499511,1431508.0323824286,1524523.6884627342,1753010.014998719,1482615.975580871,1638503.3221497536,1694146.937035039,1703529.1844408363,1798962.315156281,1865846.711951822,1894865.754629612,1636666.166642204,1761526.4662793279,1392256.5228557736,1017883.0254654437,1964320.2386778742,1948118.323451072,1147659.9801772833,1085909.6846973598,1564731.3047458231,1448727.0308444798
20.0,1460113.870889604,1445137.387986526,1629475.5858728588,1510731.3082972914,1501694.842915684,1624833.3245063722,1598431.8065197766,1333877.8010193259,1594892.3387608528,1448762.1708882302,1313137.0950476676,2007119.8985169828,1734220.3340351135,2008446.5078359544,1543884.9411490262,1888088.0938604772,1904235.8375152946,1213232.1113844514,1730646.8201283365,1770295.34858796,1086192.3389397115,1574508.7813016474,1588055.1695958525,1560313.383093536
20.25,1739940.5847755075,1447552.517409116,1611155.4193373322,1428385.4441481084,1543480.8077540249,1507539.3735268265,1699382.2586353123,1418282.6393299252,1579111.8774949312,1541941.4045526087,1453950.6855008453,1782507.409170866,1861025.6779402047,2020656.1276560128,1761082.0592617393,1647782.6424668878,1589358.2646239996,1319944.3866476566,1884904.6670499742,1915299.8092416525,1342027.6924270391,1408294.5883408189,1477908.791468203,1919074.9779374301
20.5,1672605.0610166192,1851566.1915596128,1658870.2911760956,1454143.65794006,1609332.3860969096,1748801.7108691037,1758159.793784812,1533575.3945982754,1524930.3164143264,1788638.6845282018,1549559.098710999,2275402.07555452,1782176.3649920076,1977249.9397437274,1601948.91314812,1893923.761970088,1746113.9219981283,1499316.4713787436,2229440.6022364497,2080890.988738507,1282583.7902957648,1466486.9805994928,1725659.4892838746,1483090.7646688372
20.75,1737969.5327131748,1558451.409877047,1941483.2465982288,1695894.302394092,1732709.0994585156,1514397.2787365466,1617024.5195280612,1435743.7453565001,1574722.1061628163,1431661.384133339,1431225.4366378188,2337854.3812806606,1811692.221405223,2040998.939814046,1694721.2202557623,1934487.6018642187,1714678.6874886155,2606644.8932463825,2158207.9041498303,1990122.5821017474,1300173.3713926673,1318961.5564825535,1730318.3804905713,1557084.2076019347
21.0,1699759.8305150867,1870150.3666113764,1758965.1108193547,1453107.0037013292,1760779.7118518949,1776013.3946230263,1961868.8389287442,1487692.1805072725,1645145.1377008557,1556021.017152667,1408051.521070674,2148472.9273329675,2080716.2387091666,1969538.8033324927,1826968.4352848977,1752466.0518208146,1856159.3392041326,1866238.77612181,2150110.4893180877,2249672.187320158,1237762.5582021624,1646285.8036586493,1519607.8616098315,1901158.812980026
21.25,1822652.647198826,1898687.506600216,1474742.3082025796,1686020.9500216246,1775599.3822651803,1676453.1208354533,1697872.40288575,1683743.718092069,1680119.7215908468,1677552.0755665898,1574045.9686843753,2421365.8347241133,2092642.4525412023,2013336.94737795,1612588.8029270172,1984138.093678981,1904577.1194355488,1293506.4400190115,2191766.738121867,1796528.2873928845,1046304.3577159494,1630187.8686326593,1939572.7252174765,1703948.5507110804
21.5,2153596.8657939136,1812136.956374228,1880508.6932027638,1708511.126692623,1932633.7588910162,1885522.2291531414,1908682.7466973364,1563440.0761650056,1691831.3348949254,1464803.5912599862,1340078.7627526969,2281033.1029820144,2547685.153707385,1936055.5329104364,1922833.7000973672,1893395.6934432238,1901373.183221057,2030015.3087547272,2318698.070548445,2395249.8614682555,1319651.1332200617,1384679.5718041658,1782642.146904096,1813159.846198082
21.75,1704704.819936812,2313731.618900344,2017393.5630283207,1532181.1857848763,1871913.6177263856,1798820.2208752632,2016339.154214248,1898716.418088898,1746341.565160513,1642093.7849692255,1746445.7762421668,2781575.9044870734,2231408.4528534412,2166854.702217266,1697161.3356945217,1880925.5747414231,1773410.5661182404,1487842.4062784165,2188756.037648648,2500443.9400595725,1530549.6243072897,1468976.8243199885,2103161.821802929,1613252.1163422018
22.0,2052419.9431446195,1970610.7261621058,1867693.1122295707,1769463.6124767065,2058521.3956240863,1742732.1941555738,1654754.8606435359,1825638.2226200998,1797912.2788814306,1803619.4373543411,1437276.198389873,2677359.799514562,2300678.09521994,2304239.607258871,1887478.0513546467,1882221.6539964527,1983516.281194657,1473971.8291627467,2500745.3219223022,2178471.316886604,1434493.6867591143,1850491.6197881997,2234088.995173216,2073714.833038494
22.25,2575835.5247655213,2229417.767090857,2203561.996328056,1651970.6283064187,2135864.5175477415,2188597.960917473,1891057.9725404978,1580811.553327188,1776567.1622246206,1509547.3161650747,1608057.3853666186,2730086.065459579,2619335.927533269,2851631.3938973844,1914858.384423837,2155746.4820810854,1941050.7678036094,1518555.5931579173,2995938.654579133,2570714.6752120256,1663120.2069029212,1803387.087873578,1998824.7273011804,1830470.6120612621
22.5,1916392.8468586802,2626306.3507354558,2022582.9722143263,1924093.6233348846,2344303.2971580774,1844216.579125151,2276912.3550283164,1862886.600649193,1844353.3396463096,1921377.1166481227,1872297.4429568946,2880587.532832682,2698212.3139932156,2596546.0682563484,1759462.1085157096,2036896.5291538388,2217904.1586547196,1768186.9458356053,2493950.599565625,2529478.0807083547,1228081.5490335077,1955659.7915103436,2364340.7507805824,2003143.7931711674
22.75,2209554.398825735,2534753.111649394,2406042.6474185884,2036644.3184615374,2200771.071395591,2628256.4149344712,2167278.9827343374,1967851.1373888105,1888405.3850759566,1913300.976371944,1684432.9520384967,3201263.482070595,2911056.387837231,2880092.2791218758,2258586.0487203747,2027819.2663438916,2529597.4154842794,1705487.7401991487,3123341.8293405473,2570702.890119523,1532862.6868256778,1995890.2983166724,2171601.596368313,2080443.4288964868
23.0,2597064.7964066267,2619746.001393378,2551333.0842702985,2168859.4425872862,2401957.915511459,2187639.992268726,2690119.062946588,1893502.9839321375,1980084.1324379146,1884949.3710301965,1922734.1883130223,3404023.008248955,3101961.142169267,2707922.137993604,1990063.0277069807,2309459.763654113,2437780.0033893287,1772418.983768925,3035748.555627942,3062639.4386810064,1876051.1294787824,1942696.4304543287,2281199.7205637693,1997351.1242705435
23.25,2011358.755161196,2549067.4264876544,2036524.8888668418,2027912.8548479974,2496254.093456894,2140382.4625242203,2343814.041404128,1923879.2636303157,2079027.6687662303,2082032.636590004,2020840.0184420496,3588635.6087022424,3101389.3191318214,2777896.8396870196,2311905.284479633,2174845.531015888,2583826.3487030566,2662621.64307034,3008333.651740372,3027664.207793802,1817876.1702437848,2382403.0353431404,2264959.4897057116,2007181.7206003666
23.5,2645905.54073447,2553978.548378736,2504035.2553851604,2174588.9528102875,2569142.6459759474,2543849.631516084,2207981.581185788,1954102.890497446,2039469.5733763576,1726907.673327759,1888578.0145454109,3490906.1198295355,3164000.179864794,2837787.0809051096,1944740.7117523253,2610631.747030437,2608838.243933499,2049014.145145148,3444385.8208536804,3234465.7067936063,1856739.5876227468,2330855.61757344,2256233.952517003,2035305.1478411555
23.75,2393123.814747572,2810005.717737019,2347476.3891367614,2118110.822812408,2997916.3173588812,2145440.239641875,2678949.799806595,1912282.855779484,2019845.4189099967,2329867.048068106,1778790.3400816172,3687824.7918064,2897465.7148832083,2814523.6919412613,2241378.9251992404,2333917.9735984653,2968833.1780907214,1878183.0444653928,3274561.2316198647,3522835.65550375,1709053.5687897354,2589513.5315016806,2387032.722940266,2212782.8740523756
24.0,2547252.2238551974,2582687.980288297,2464769.386630684,2286125.6454702914,2655176.6040029824,2511971.2574706376,2132095.4375244975,2081006.109996885,2000131.6406000853,1965441.5543086529,2099317.671388209,3737650.5980397165,3633915.80035308,2923444.5745865405,2172837.053850621,2638913.971170932,2770584.9559544325,2615181.4862798154,3775221.569226831,3499458.7737653553,1898589.6507086903,2197474.0298520625,2417941.3154070377,2071218.8059223294
24.25,2434050.053874582,2881842.195826113,2486294.659272939,2216092.7595709264,2857848.751746863,2140167.211595118,2482603.465769738,2161957.8721536994,2135682.436424136,2308641.6242317855,2005905.7032861412,3496086.035604477,3131610.464324951,2897081.5184184015,2186511.916498959,2421351.9191757143,3021970.7457412183,2527131.8589004874,3422623.343019724,3817772.384543121,1741495.3971392512,2534685.6739066243,2575492.4148418605,2088808.4142565727
24.5,2830199.4096639156,2680561.3108209968,2671214.824140787,2580351.371612519,2831814.139119476,2342285.7346824706,2425769.080766052,2228432.3600028455,2199495.2837432027,2064483.4041233957,2070037.1526861936,3519922.303426832,3330748.929032415,3167223.650333494,2414721.4755834937,2502480.7375983894,2840610.7313652337,2227471.719834268,3890708.862732768,3525958.6325285733,1773550.7555930465,2581887.4751734734,2460918.0538536906,2318554.259782672
24.75,2768668.7917864323,2931590.4847554564,2561986.7926642,2703742.753817022,3089722.2072178423,2440339.0095353723,2505897.8320726156,2510031.0368259847,2258386.932539344,2278417.2236023545,2063466.4455190003,4037280.9944071174,3731101.520860791,3209071.26961267,2506543.25865981,3012805.8567341864,3272731.9093233347,2010378.6474231184,3788920.1372071505,3530228.30668962,2001074.008292526,2569911.862416744,2681373.2404178083,2139755.4496915936
25.0,2727451.1668266654,2955375.598554492,2846482.492811054,2765857.2875110805,2985972.8854396045,2320831.0239419937,2718942.8922153115,2373660.816949725,2406407.133348614,2212526.7262579203,2583286.5541907847,3257426.3693825305,3236534.8674084246,3149923.505328417,2605350.834094584,2922880.5586566627,3074133.3403924704,2352444.551649064,3934131.825967759,4075026.712025851,2029777.579802394,2698018.110204637,2865338.6437260807,2524599.235215217
25.25,2929816.9568549097,3035725.152357042,2962463.0278281868,2819759.3541957736,3283742.258587599,2657954.447646886,2639246.879884243,2434426.8458052874,2498189.071293056,2321631.7983044684,2454183.600053519,3544515.4384878874,3984143.0890001655,3327948.5510517657,2527202.6272035837,3100896.0435314775,3348234.9187948406,2406325.4145207107,4107081.1018392146,3843455.645138234,1960743.4903343618,2637344.7943021357,2816456.1531538367,2467906.5330599546
25.5,2984227.0622427166,3088489.11578387,3304403.9776186347,2806996.0714366734,3437091.372856766,2514127.003966838,2833705.543278843,2540982.601383984,2561861.6101997495,2398799.63681677,2618503.033071965,3129168.9891327024,3585081.967761308,3435284.2001129985,2663743.807207316,2989489.682814032,3121992.384873092,2492119.896138698,4273717.381337881,4320602.972567588,2263883.5452686846,2948580.440663904,2978696.223728925,2517239.7965711057
25.75,3554887.450793773,3249249.872690767,2790258.1325553358,2963615.4871895015,3580199.9390004575,2673309.9086182117,2951141.8715146184,2590939.681091249,2696354.9451957345,2574905.4501689672,2743340.234349996,3486547.3449286222,3286645.341845304,3606609.0256943405,2907923.5071581304,3034367.9343238473,3180296.8108777106,3776673.67851758,3979840.293515146,4199289.642349511,2382822.079774648,3024058.8081150353,3249129.2602720857,2570512.220370233
26.0,3140895.954669088,3263349.4082920253,3398245.661182165,3171075.182525903,3723684.9899279773,2806546.6167651117,3001945.2524909973,2691943.661377758,2693379.247269273,2653863.8437262774,2602555.7423653603,3597487.6875477433,3756743.0909980834,3764483.3020029366,2841560.898469031,3159834.3950692415,3391806.08600837,3376452.360834509,4428140.134357244,4306424.708205342,2450889.274011761,3055396.4874255955,3120216.3637744486,2909047.0612721145
26.25,3697214.5188322067,3596139.623471856,3248443.247672856,3220823.5029506683,3923214.915865153,3085965.5528590977,3139202.7924188375,2801412.846004665,2868362.553421974,2797221.7938988805,2557363.8337210417,3382193.2108202875,3443015.4000122845,3948791.086099118,2987105.0151596367,3271032.499340683,3285725.271479845,2835090.6517265737,3901193.178913474,4528170.050651938,2558170.432323158,3140619.3531810343,3539473.6913517416,2802467.0634571314
26.5,3661382.0612774193,3799186.9679779112,3487370.384360045,3452541.7966127098,4013250.213066846,2862658.3635161817,3327432.767554879,3022589.0622341037,3082885.4885760844,2749982.8392878175,2833754.885752797,3532105.687576294,3487511.168924123,3953868.522015363,2992801.9086472094,3480445.731191516,3657147.923451036,3019423.7247977257,4906014.948270053,4180577.028168559,2496760.3302707076,3285034.2637167573,3518835.3267183006,2819936.8255363703
26.75,3733000.9643924236,3891642.855085045,3529660.1019974947,3684240.708776027,4081676.5086949468,3293231.4810120463,2993377.1784209907,3035018.790999502,3256862.382777661,3097322.0934713185,2842222.800422132,4286470.5786625445,4065259.1807159483,4215293.264555454,3098552.956792265,3500085.723205805,3577812.361840278,3327084.741962433,4649021.574002653,4437358.443460792,2986088.9621271193,3455117.7296328843,3713108.1906118393,3108650.949991673
27.0,3779972.4874999523,3723214.604796052,3438021.785889536,3799848.7266840637,4117614.6061896384,3243863.0037953556,3766208.6939406097,3324080.781291187,3430509.2010097504,3187037.5227277875,3032957.6725094616,4403867.368363529,4001281.3273168206,4460785.730774879,3458207.484106362,3376029.743708074,3349999.0521897376,3238432.70420599,5307872.351662248,4718699.477922052,2952426.64262262,3759125.3666941226,3939388.9314697683,3096018.168824345
27.25,3785034.5991454124,4100824.0451643467,3453517.4625427723,3898423.2812156677,4411900.502460808,3399473.1658777595,3301077.6058520675,3293874.7664826512,3708683.3485197127,3582701.4282642603,3224332.4884774983,4967685.492634714,4296834.605297387,4314165.721812844,3240638.7199998796,3599674.7738445103,3622016.9710025787,4022271.3227315545,6149451.839581966,4386436.7842203975,3224475.0574076176,3956356.646825731,4213829.17697078,3288917.6457092166
27.5,4108035.16125682,4184490.822928518,3992363.3151521385,3863018.1458765864,4724430.217954099,3557283.6038425267,3758605.3350780904,3814492.7272185385,3856016.051181644,3566206.046270907,3484035.2204232514,4682500.083286792,4056080.2002960145,4435061.132675707,3710780.686941117,4054086.41694659,4062133.2329946756,4242364.296751678,5462382.415796697,4515931.367274135,3430059.7097150683,4272337.695385575,4077044.4660555124,3273455.0240643024
27.75,4152032.597285956,4020885.2603574693,3760760.177443385,4019624.1525592804,4978221.88990882,3528564.0003010333,3746925.59758538,3567018.2363755703,4080218.606379628,3663470.665477395,3459656.2982504964,4605998.493534923,4663959.102624327,4707164.002717972,3473163.223560542,4137008.2529429495,3703629.6043946147,3703921.6570005715,5371626.059404284,5399261.537822008,3808874.8199290037,4388377.651704103,4444159.282540977,3867429.7862745225
28.0,4412106.969131947,4821999.356916726,3877846.7977819443,4331811.391091824,5020780.84262827,3828565.6845888197,4096059.619464636,4417636.287874162,4350332.090665877,4125166.601974398,4022890.7644866705,4917601.121203631,4854183.91402927,5040662.078882873,3606604.235785544,4642467.103590667,4267343.942430973,3560441.9010941684,5456197.655539155,5820813.134903461,3886176.8082897663,4382560.986670256,4738446.435877264,3703267.4274515808
28.25,4782782.093408555,5047157.916017652,4167410.70317173,4390899.941334128,5408786.71103394,3525704.0305122137,4208973.73499465,4383324.29186976,4532233.462489098,4378068.660967827,4041092.974724561,5518785.087245315,5466007.603001207,5072422.672741473,4090967.2295622528,4879054.7988503575,4257505.9331638515,3569499.0741431713,5380633.992726415,7337398.159640253,3969847.885047734,4144189.7233813405,4676754.890932262,3676621.057032764
28.5,4842436.783314139,5994569.7262991965,3839676.447951436,4253872.440601349,5321668.289056122,4231900.207752377,4281975.328006625,5407109.616579741,4855840.065696329,4891741.636154473,4385861.380926847,6359481.39880684,5520032.739949167,6255054.740291566,4283538.173893958,5586073.196847439,5087753.635233581,5449474.2204527855,4867733.307764173,8532585.890587121,4505154.256744117,4183390.9442289174,5178660.887130111,4227809.295382351
28.75,5368993.350199968,6173163.87120384,4106181.527081758,4056701.9252910316,5892328.991113067,4402873.587723255,4860771.057168484,5405632.4203540385,5304185.375694245,5262842.733312488,4973908.590897381,7442793.070074886,6464012.971028537,6662672.565353423,4510096.837642312,5633449.940644264,4975123.279702157,4524518.95754984,5091831.187748373,8120386.604417145,4958313.377477318,4350930.682279557,5322463.317127466,4158386.296189815
29.0,5891461.773413837,7186056.2598436475,4261616.2874493,4169178.8792297244,5742878.162958264,4742169.776282668,5093574.0168969035,5971399.471566319,6053321.612605035,5765779.984556556,5166128.241722584,7678450.117226332,7232222.2830248475,6937651.972374797,4670182.334566623,6510701.157065779,6314096.663558513,3430316.8079565465,5034209.018456101,7704209.74777773,5757518.780225813,4928938.232331604,5471227.774540305,4477590.77481997
29.25,6311593.247140884,8021357.229888946,4022079.665394813,4226443.810991257,6223398.04268384,5278563.663647056,5135189.418954551,6641279.445695043,6449733.729531646,5805082.575068474,5474505.9220998585,9283606.08191654,8612493.894873708,7848501.540417612,5293929.375229269,6678428.197979569,7192485.035671204,6390595.081635475,6201436.808913887,8714608.50622058,5860734.662739903,5162121.320850849,5769087.011577696,4675785.9872168
29.5,6476625.6195940375,8355100.406632394,4596124.45290646,4454901.853457719,6617577.698851764,5487370.397001624,5547364.308264554,8045515.393135846,7483947.246800184,6592245.588266671,6282247.800472289,13838666.293013453,10319131.326673925,8192110.521858931,5767287.077332407,7583953.153324336,7342710.82822147,5345417.8313295245,7516763.282544762,10190242.869824588,9217654.481873304,5706120.198202014,6519865.438309878,5345154.669114411
29.75,6658783.960468113,10576863.892939687,4542612.403170496,4593491.444687039,6451964.98266387,5425708.442669004,6204380.829459101,9403980.830554634,8726453.518300027,7927702.07256034,7027825.977100432,13612847.605546832,11116572.168192327,9261758.122851789,6443695.339882135,7745250.957270741,8144586.449430406,5651841.657576114,7550757.676989436,10366287.259842336,13108788.52296555,6110689.573083252,7467038.261985093,6194066.487245321
30.0,7685302.578042775,15413525.201614887,5278557.44424364,4871771.166479409,6765698.686778843,7252444.471082896,7149057.00351119,12487954.41989109,9927044.614640921,9545530.057633758,7325096.353438437,12113793.490610182,11447564.26675713,10846853.038926661,8103869.828195035,8393219.884713799,9972640.868816525,6827476.869990617,8098103.642093241,9759996.47432667,18891226.612259626,7285265.385687649,8372057.49864167,7236826.840559721
30.25,9573411.478420675,15703635.924633622,5784554.433689266,5470359.176379114,7123001.83138144,7920169.954474598,7953068.698743373,12962372.590315074,11402857.239432901,13291187.471275479,8006863.80208531,12062219.90448147,12682200.71493733,9948875.475794733,9548092.616063774,8226198.10577929,12390004.676086903,9093810.784160167,10233052.27592957,9596938.812621057,30643084.557729065,8035761.905403376,10301003.714082003,8216530.712146938
